Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-10-02,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,8471,70.27,,,2.7,0.31,,1,,,,25,,0,,0,,1
2020-10-02,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,693,23.59,,,3.93,0.87,,,,,,6,,0,,0,,
2020-10-02,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,523,14.38,,,2.4,1.15,,1,,,,6,,0,,0,,
2020-10-02,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,215,5.01,,,2.51,0.93,,,,,,2,,0,,0,,
2020-10-02,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,299,9.13,,,4.57,0.67,,1,,,,2,,0,,0,,
2020-10-02,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,1047,17.62,,,17.62,0.1,,,,,,1,,0,,0,,
2020-10-02,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,938,14.11,,,7.06,0.21,,,,,,2,,0,,0,,
2020-10-02,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,579,7.90,,,3.95,0.35,,,,,,2,,0,,0,,
2020-10-02,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,614,9.38,,,2.35,0.65,,,,,,4,,0,,0,,
2020-10-03,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,3482,18.68,,,3.74,0.14,,,,,,5,,0,,0,,
2020-10-03,engagers-30-fb_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,3303,20.73,,,1.59,0.39,,,,,,13,,0,,0,,
2020-10-03,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,667,3.62,,,,0,,,,,,,,0,1,0,,
2020-10-03,engagers-30-ig_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,1207,8.38,,,4.19,0.17,,,,,,2,,0,,0,,
2020-10-03,life-insurance-25-44_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,855,5.00,,,5,0.12,,,,,,1,,0,,0,,
2020-10-03,life-insurance-25-44_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,12558,76.69,1.00,76.69,1.83,0.33,,3,,,,40,,0,,14.16,,3
2020-10-03,life-insurance-25-44_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,3615,25.84,,,2.15,0.33,,,,,,12,,0,,0,,
2020-10-03,life-insurance_all-placements_chipolata-animatic-1_w39-2020,chipolata-animatic_video_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,12647,154.29,,,5.51,0.22,,4,,,,28,,0,1,0,,1
2020-10-03,life-insurance_all-placements_upsizing-30s-video_single_w39-2020,upsizing-30s-video_single_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,14988,152.85,,,3.12,0.33,,3,,,,47,,0,,0,,
2020-10-03,online-entertainment-25-54_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,1823,13.06,,,3.27,0.22,,,,,,4,,0,,0,,1
2020-10-03,online-entertainment-25-54_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,53891,317.90,1.00,317.9,2.18,0.27,,13,,,,142,,0,1,0.86,,3
2020-10-03,online-entertainment-25-54_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,53849,309.73,1.00,309.73,1.9,0.3,,18,,,,154,,0,,3.59,,4
2020-10-03,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,8163,64.53,1.00,64.53,1.96,0.4,,4,,,,31,,0,,4.25,,
2020-10-03,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,541,18.26,,,9.13,0.37,,2,,,,2,,0,,0,,
2020-10-03,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,598,17.58,2.00,8.79,4.4,0.67,,2,,,,4,,0,,146.3,,
2020-10-03,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,237,6.29,,,3.15,0.84,,,,,,2,,0,,0,,
2020-10-03,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,329,10.86,,,2.72,1.22,,,,,,4,,0,,0,,
2020-10-03,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,849,14.79,,,14.79,0.12,,,,,,1,,0,,0,,
2020-10-03,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1118,15.61,,,3.12,0.45,,,,,,5,,0,,0,,
2020-10-03,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,800,10.28,,,1.29,1,,,,,,8,,0,1,0,,
2020-10-03,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,742,10.16,,,2.03,0.67,,,,,,5,,0,,0,,1
2020-10-04,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,4811,28.80,,,1.37,0.44,,4,,,,20,,0,,0,,
2020-10-04,engagers-30-fb_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,2246,13.19,,,0.78,0.76,,,,,,17,,0,,0,,1
2020-10-04,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,738,4.76,,,4.76,0.14,,,,,,1,,0,,0,,
2020-10-04,engagers-30-ig_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,654,3.51,,,1.76,0.31,,,,,,2,,0,,0,,
2020-10-04,engagers-365-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,206,1.15,,,1.15,0.49,,,,,,1,,0,,0,,
2020-10-04,engagers-365-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,26157,178.33,2.00,89.17,2.7,0.25,,11,,,,64,,0,,6.22,,1
2020-10-04,engagers-365-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,8732,61.76,1.00,61.76,2.13,0.33,,3,,,,29,,0,,6.99,,1
2020-10-04,life-insurance-25-44_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,374,1.87,,,1.87,0.27,,,,,,1,,0,,0,,
2020-10-04,life-insurance-25-44_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,9163,50.84,,,3.91,0.14,,2,,,,13,,0,,0,,
2020-10-04,life-insurance-25-44_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,3628,22.17,,,2.77,0.22,,,,,,8,,0,,0,,
2020-10-04,life-insurance_all-placements_chipolata-animatic-1_w39-2020,chipolata-animatic_video_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,13976,149.44,,,6.5,0.16,,4,,,,22,,0,,0,,
2020-10-04,life-insurance_all-placements_upsizing-30s-video_single_w39-2020,upsizing-30s-video_single_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,16703,149.50,,,3.18,0.28,,,,,,46,,0,,0,,
2020-10-04,online-entertainment-25-54_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,741,4.89,,,1.63,0.4,,,,,,3,,0,,0,,
2020-10-04,online-entertainment-25-54_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,44527,234.07,5.00,46.81,2.23,0.24,,9,,,,104,,0,,22.31,,3
2020-10-04,online-entertainment-25-54_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,69290,333.15,,,1.7,0.28,,14,,,,195,,0,2,0,,2
2020-10-04,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,7363,51.16,,,1.76,0.39,,2,,,,29,,0,,0,,
2020-10-04,suits-happy-180-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,131,0.72,,,,0,,,,,,,,0,,0,,
2020-10-04,suits-happy-180-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,15433,125.81,1.00,125.81,2.68,0.3,,5,,,,46,,0,,3.73,,
2020-10-04,suits-happy-180-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4590,35.14,,,5.02,0.15,,,,,,7,,0,,0,,
2020-10-04,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,807,20.55,1.00,20.55,4.11,0.62,,1,,,,5,,0,,104.62,,
2020-10-04,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,634,14.71,1.00,14.71,14.71,0.16,,,,,,1,,0,,31.14,,
2020-10-04,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,157,3.95,,,3.95,0.64,,,,,,1,,0,,0,,
2020-10-04,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,353,8.30,,,,0,,,,,,,,0,,0,,
2020-10-04,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,1102,17.85,1.00,17.85,3.57,0.45,,1,,,,5,,0,,52.89,,
2020-10-04,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,924,12.19,,,6.1,0.22,,,,,,2,,0,,0,,
2020-10-04,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,544,6.56,,,1.64,0.74,,,,,,4,,0,,0,,
2020-10-04,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,788,10.09,1.00,10.09,3.36,0.38,,2,,,,3,,0,,54.51,,
2020-10-04,visitors-90-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,145,0.96,,,,0,,,,,,,,0,,0,,
2020-10-04,visitors-90-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,6362,42.75,,,4.28,0.16,,,,,,10,,0,,0,,
2020-10-04,visitors-90-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5354,34.25,2.00,17.13,4.28,0.15,,2,,,,8,,0,,92.32,,
2020-10-05,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,6448,31.63,,,2.26,0.22,,,,,,13,,0,,0,,
2020-10-05,engagers-30-fb_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,1845,10.50,,,0.95,0.6,,,,,,9,,0,,0,,
2020-10-05,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,1168,5.46,,,2.73,0.17,,1,,,,2,,0,,0,,
2020-10-05,engagers-30-ig_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,478,2.57,,,,0,,,,,,,,0,,0,,
2020-10-05,engagers-365-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,150,1.18,,,,0,,,,,,,,0,,0,,
2020-10-05,engagers-365-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,27860,187.67,1.00,187.67,2.44,0.28,,5,,,,74,,0,,1.53,,2
2020-10-05,engagers-365-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5078,42.68,,,1.71,0.49,,2,,,,24,,0,,0,,
2020-10-05,life-insurance-25-44_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,139,0.96,,,0.96,0.72,,,,,,1,,0,,0,,
2020-10-05,life-insurance-25-44_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,7174,40.36,,,3.67,0.15,,2,,,,11,,0,,0,,2
2020-10-05,life-insurance-25-44_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,2732,17.25,1.00,17.25,1.73,0.37,,1,,,,10,,0,,35.3,,
2020-10-05,life-insurance_all-placements_chipolata-animatic-1_w39-2020,chipolata-animatic_video_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,13730,150.89,,,3.68,0.3,,,,,,41,,0,,0,,
2020-10-05,life-insurance_all-placements_upsizing-30s-video_single_w39-2020,upsizing-30s-video_single_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,18499,151.10,,,2.32,0.35,,2,,,,65,,0,1,0,,2
2020-10-05,online-entertainment-25-54_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,442,4.44,,,4.44,0.23,,,,,,1,,0,,0,,
2020-10-05,online-entertainment-25-54_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,38029,208.34,1.00,208.34,2.02,0.27,,7,,,,101,,0,1,0.73,,1
2020-10-05,online-entertainment-25-54_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,68345,388.93,2.00,194.47,2.11,0.27,,24,,,,183,,0,,4.52,,2
2020-10-05,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,5420,40.14,,,1.91,0.39,,,,,,21,,0,,0,,
2020-10-05,suits-happy-180-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,77,0.59,,,,0,,,,,,,,0,,0,,
2020-10-05,suits-happy-180-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,15007,116.76,,,2.78,0.28,,7,,,,40,,0,1,0,,
2020-10-05,suits-happy-180-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2966,26.83,,,2.24,0.4,,3,,,,12,,0,,0,,
2020-10-05,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,946,22.77,1.00,22.77,7.59,0.32,,1,,,,3,,0,,67.85,,
2020-10-05,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,607,12.55,,,3.14,0.66,,,,,,4,,0,,0,,
2020-10-05,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,269,6.21,,,3.11,0.74,,,,,,2,,0,,0,,
2020-10-05,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,372,8.08,,,2.69,0.81,,,,,,3,,0,,0,,
2020-10-05,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,1163,17.43,,,8.72,0.17,,,,,,2,,0,,0,,
2020-10-05,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,674,8.51,,,2.84,0.45,,,,,,3,,0,,0,,
2020-10-05,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,693,8.91,1.00,8.91,2.23,0.58,,1,,,,4,,0,,298.32,,
2020-10-05,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,849,12.19,,,4.06,0.35,,,,,,3,,0,,0,,
2020-10-05,visitors-90-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,149,0.93,,,,0,,,,,,,,0,,0,,
2020-10-05,visitors-90-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,14530,100.08,,,2.27,0.3,,2,,,,41,,0,,0,,
2020-10-05,visitors-90-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4128,28.46,,,2.59,0.27,,,,,,11,,0,,0,,
2020-10-06,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,6191,33.85,,,2.6,0.21,,1,,,,13,,0,,0,,1
2020-10-06,engagers-30-fb_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,1184,7.70,,,3.85,0.17,,,,,,2,,0,,0,,
2020-10-06,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,902,5.10,,,,0,,,,,,,,0,,0,,
2020-10-06,engagers-30-ig_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,395,2.62,,,,0,,,,,,,,0,,0,,
2020-10-06,engagers-365-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,269,1.92,,,1.92,0.37,,,,,,1,,0,,0,,
2020-10-06,engagers-365-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,28665,192.45,,,3.26,0.21,,6,,,,57,,0,,0,,1
2020-10-06,engagers-365-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4406,35.52,,,1.61,0.5,,1,,,,21,,0,,0,,
2020-10-06,life-insurance-25-44_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,532,3.20,,,0.46,1.32,,,,,,7,,0,,0,,
2020-10-06,life-insurance-25-44_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,26571,140.60,,,2.1,0.25,,3,,,,66,,0,1,0,,4
2020-10-06,life-insurance-25-44_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,3709,22.64,,,1.74,0.35,,1,,,,13,,0,,0,,
2020-10-06,life-insurance_all-placements_chipolata-animatic-1_w39-2020,chipolata-animatic_video_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,3207,43.53,,,7.26,0.19,,,,,,6,,0,,0,,
2020-10-06,life-insurance_all-placements_upsizing-30s-video_single_w39-2020,upsizing-30s-video_single_w39-2020,pollenary_0-incubator-creative_wc-registration_uk,4204,44.02,,,2.93,0.36,,1,,,,15,,0,,0,,
2020-10-06,online-entertainment-25-54_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,938,7.42,,,1.24,0.64,,,,,,6,,0,,0,,
2020-10-06,online-entertainment-25-54_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,6717,44.61,,,2.35,0.28,,,,,,19,,0,1,0,,
2020-10-06,online-entertainment-25-54_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,78531,449.07,,,1.94,0.29,,13,,,,226,,0,1,0,,5
2020-10-06,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,7512,61.12,,,2.26,0.36,,1,,,,26,,0,,0,,1
2020-10-06,suits-happy-180-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,145,1.13,,,,0,,,,,,,,0,,0,,
2020-10-06,suits-happy-180-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,16052,136.03,,,3.09,0.27,,4,,,,44,,0,,0,,1
2020-10-06,suits-happy-180-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1914,18.21,,,3.64,0.26,,,,,,4,,0,,0,,
2020-10-06,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,807,17.04,2.00,8.52,3.41,0.62,,2,,,,4,,0,,81.22,,1
2020-10-06,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,823,17.55,1.00,17.55,2.19,0.97,,,,,,6,,0,,67.98,,
2020-10-06,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,164,4.73,,,0.95,3.05,,,,,,5,,0,,0,,
2020-10-06,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,338,8.15,,,4.08,0.59,,,,,,2,,0,,0,,
2020-10-06,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,1439,19.72,,,3.29,0.42,,,,,,6,,0,,0,,
2020-10-06,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1099,13.94,,,2.79,0.45,,,,,,5,,0,,0,,
2020-10-06,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,649,8.05,,,1.34,0.92,,,,,,6,,0,,0,,
2020-10-06,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,666,8.19,,,2.73,0.45,,,,,,3,,0,,0,,
2020-10-06,visitors-90-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,188,1.15,,,,0,,,,,,,,0,,0,,
2020-10-06,visitors-90-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,17206,127.95,1.00,127.95,2.46,0.3,,6,,,,51,,0,,8.93,,
2020-10-06,visitors-90-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3572,25.74,,,2.34,0.31,,2,,,,11,,0,,0,,
2020-10-07,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,4681,29.01,,,2.23,0.28,,2,,,,13,,0,,0,,
2020-10-07,engagers-30-fb_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,1688,11.49,,,1.92,0.36,,,,,,6,,0,,0,,1
2020-10-07,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,713,4.29,,,,0,,,,,,,,0,,0,,
2020-10-07,engagers-30-ig_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_2-warm_wc-vc_uk,734,5.44,,,,0,,,,,,,,0,,0,,
2020-10-07,engagers-365-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,641,4.16,,,,0,,,,,,,,0,,0,,
2020-10-07,engagers-365-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,26103,181.99,2.00,91,2.89,0.24,,11,,,,60,,0,1,18.65,,2
2020-10-07,engagers-365-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,9013,70.01,,,3.5,0.22,,3,,,,19,,0,,0,,
2020-10-07,life-insurance-25-44_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,1176,6.63,,,0.95,0.6,,,,,,7,,0,,0,,
2020-10-07,life-insurance-25-44_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-interests,21202,114.48,1.00,114.48,2.6,0.21,,4,,,,44,,0,1,5.19,,5
2020-10-07,life-insurance-25-44_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,5305,34.68,,,2.17,0.3,,3,,,,16,,0,,0,,
2020-10-07,online-entertainment-25-54_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-interests,1310,9.06,,,1.81,0.38,,,,,,5,,0,,0,,
2020-10-07,online-entertainment-25-54_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-interests,92951,564.79,2.00,282.4,2.18,0.28,,23,,,,251,,0,2,2.06,,
2020-10-07,online-entertainment-25-54_all-placements,upsizing_single_pid,pollenary_1-cold_wc-registration_uk-interests,6205,52.68,,,2.03,0.42,,,,,,25,,0,1,0,,
2020-10-07,suits-happy-180-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,466,3.22,,,1.07,0.64,,,,,,3,,0,,0,,
2020-10-07,suits-happy-180-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,15533,133.36,1.00,133.36,3.42,0.25,,8,,,,39,,0,,7.48,,
2020-10-07,suits-happy-180-ll-1pc_all-placements,upsizing_single,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2851,29.24,,,4.87,0.21,,2,,,,6,,0,,0,,2
2020-10-07,visitors-1_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,742,18.29,1.00,18.29,2.61,0.94,,2,,,,6,,0,,32.15,,
2020-10-07,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,319,8.67,,,4.34,0.63,,,,,,2,,0,,0,,
2020-10-07,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,568,13.56,2.00,6.78,6.78,0.35,,1,,,,2,,0,,253.98,,
2020-10-07,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,153,3.00,,,1,1.96,,,,,,2,,0,,0,,
2020-10-07,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,194,5.53,,,1.84,1.55,,,,,,3,,0,,0,,1
2020-10-07,visitors-2-7_all-placements,process-2_video,pollenary_3-hot_wc-purchase_uk,1303,16.52,,,3.3,0.38,,1,,,,5,,0,,0,,
2020-10-07,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,1179,15.99,,,3.2,0.42,,,,,,5,,0,,0,,
2020-10-07,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,681,7.83,,,1.57,0.73,,,,,,5,,0,,0,,
2020-10-07,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,501,5.95,,,1.98,0.6,,,,,,3,,0,,0,,
2020-10-07,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,270,3.75,,,,0,,,,,,,,0,,0,,
2020-10-07,visitors-90-ll-1pc_all-placements,swingers-v2-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,433,3.16,,,3.16,0.23,,,,,,1,,0,,0,,
2020-10-07,visitors-90-ll-1pc_all-placements,upsizing-cheeseburger_single_pid,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,15171,121.65,,,3.48,0.23,,,,,,35,,0,,0,,2
