"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","premium_member","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"XQ00093251","M",66,0,0,0,"<£15K",4,"med",1,0,0,5,0,0,1
"XQ00061913","M",68,1,0,1,"£15-30K",1,"low",0,0,0,10,0,1,0
"AQ00068348","F",62,0,1,0,"£30-45K",1,"med",1,1,0,9,1,0,1
"PQ00016940","M",29,0,0,1,"£15-30K",1,"low",1,0,1,7,1,1,0
"ZQ00036734","M",69,0,0,0,"£30-45K",2,"low",0,0,0,1,0,0,0
"XQ00075934","M",74,0,0,0,"£15-30K",2,"low",4,1,0,4,0,0,0
"ZQ00080383","M",68,1,1,0,"£30-45K",5,"low",1,0,0,9,0,1,1
"XQ00066080","F",31,1,0,0,"£15-30K",1,"high",0,0,1,14,0,1,0
"ZQ00014092","M",60,0,1,0,"£45-75K",5,"high",1,0,0,8,0,1,0
"ZQ00081870","M",44,1,0,0,"£30-45K",2,"med",1,1,0,11,0,0,0
"XQ00029542","M",25,0,0,0,"£15-30K",1,"med",1,0,1,15,1,1,0
"XQ00025453","M",40,0,0,1,"£30-45K",2,"low",1,1,1,10,0,0,0
"ZQ00055175","M",19,0,0,0,"<£15K",1,"high",0,0,0,0,0,1,1
"XQ00017010","M",73,0,0,0,"<£15K",4,"low",2,1,0,6,0,1,0
"PQ00087130","M",49,1,0,0,"£15-30K",4,"med",0,1,0,10,0,1,0
"AQ00021875","U",66,1,0,1,"£15-30K",2,"low",1,0,0,14,0,1,1
"XQ00042432","M",35,0,0,1,"£30-45K",1,"low",2,0,0,11,1,1,0
"PQ00046867","M",40,0,1,0,"£30-45K",3,"low",1,0,1,8,0,1,0
"ZQ00053538","M",72,0,0,1,"£30-45K",2,"med",1,1,0,10,0,0,0
"BQ00041803","M",20,0,0,0,"<£15K",1,"high",0,0,0,7,0,1,1
"ZQ00069625","F",41,0,1,0,"£15-30K",1,"low",0,0,0,10,0,0,0
"PQ00073835","F",21,0,0,0,"£15-30K",1,"high",1,1,0,7,0,0,1
"AQ00087601","F",18,1,0,0,"£15-30K",1,"high",0,0,0,9,0,1,0
"XQ00042800","F",70,0,0,0,"<£15K",3,"low",1,0,0,13,0,1,0
"PQ00023803","F",18,1,0,0,"<£15K",1,"high",0,0,0,4,0,0,0
"XQ00059441","M",20,0,1,0,"<£15K",1,"med",0,0,0,5,0,1,0
"ZQ00054074","F",46,1,0,0,"£15-30K",1,"low",0,0,1,15,0,1,0
"PQ00074046","M",73,0,1,1,"£15-30K",4,"high",2,0,1,14,0,1,0
"BQ00078814","F",39,0,0,0,"£75K+",3,"med",2,0,0,9,1,1,0
"ZQ00091003","F",64,0,0,1,"£45-75K",1,"low",2,0,1,13,0,0,0
"ZQ00011752","F",61,1,0,1,"£30-45K",2,"high",4,0,0,8,1,1,0
"PQ00064567","F",70,1,0,1,"<£15K",1,"low",1,1,0,6,0,1,0
"XQ00079868","M",35,0,0,1,"£30-45K",4,"low",1,0,1,9,0,0,0
"BQ00048829","M",71,0,0,0,"£15-30K",3,"high",2,0,0,8,0,0,0
"AQ00036610","F",39,1,0,1,"£45-75K",2,"high",1,1,0,3,0,1,1
"AQ00023677","F",21,0,1,1,"£15-30K",3,"high",2,0,0,9,0,1,0
"PQ0006645","M",47,0,1,1,"<£15K",2,"low",2,1,0,8,0,1,0
"AQ00068896","F",64,1,0,0,"£15-30K",1,"low",2,1,1,15,0,0,0
"ZQ00079436","M",50,0,1,0,"£30-45K",1,"low",1,0,0,5,0,1,1
"ZQ00098098","M",44,0,0,0,"£15-30K",2,"low",0,0,0,5,0,1,1
"AQ00015044","F",21,0,0,1,"£30-45K",1,"high",0,0,0,9,0,1,1
"ZQ00071547","M",32,0,0,1,"£30-45K",2,"med",0,1,0,5,0,1,0
"BQ00039521","F",19,0,0,0,"£30-45K",1,"high",0,0,0,2,1,0,1
"XQ00038717","F",70,0,1,1,"£15-30K",4,"med",0,0,0,2,1,1,0
"AQ00027693","M",27,1,0,1,"£30-45K",4,"med",0,1,1,32,0,0,0
"BQ00052845","M",44,0,0,0,"£15-30K",4,"low",2,0,0,16,1,1,0
"AQ00044514","M",31,0,0,0,"£30-45K",2,"med",2,1,0,3,1,1,0
"ZQ00088420","F",21,1,0,1,"<£15K",1,"med",0,0,0,2,0,1,0
"BQ00089842","M",46,1,0,0,"£15-30K",1,"med",2,1,0,6,0,1,0
"XQ00040853","F",69,1,0,1,"<£15K",2,"med",1,0,0,8,0,1,0
"XQ00073587","M",63,1,1,0,"£15-30K",2,"low",2,1,0,12,0,1,0
"ZQ00065375","M",42,0,1,0,"£30-45K",1,"low",2,0,0,6,0,1,1
"ZQ0009990","M",60,1,0,0,"£30-45K",3,"low",1,1,0,1,0,0,1
"AQ00086995","F",64,0,0,1,"£15-30K",1,"med",0,0,1,6,0,0,1
"XQ00026593","F",71,1,0,1,"£15-30K",4,"low",0,1,0,2,0,1,1
"XQ00047282","M",39,0,0,0,"£30-45K",1,"low",1,0,0,4,0,1,0
"PQ00029928","M",20,1,0,0,"<£15K",1,"high",0,0,0,10,0,1,1
"XQ00038608","F",21,0,0,0,"<£15K",1,"med",0,0,0,5,0,1,0
"ZQ0006227","M",41,1,0,0,"<£15K",4,"low",1,0,0,2,0,1,1
"AQ00043477","M",50,0,0,0,"£15-30K",1,"low",0,1,0,7,0,1,1
"BQ00038289","M",19,0,1,0,"£30-45K",3,"high",0,0,0,3,0,0,1
"XQ00053027","M",43,0,0,0,"<£15K",2,"med",1,0,1,22,0,0,0
"BQ00088310","M",38,0,1,0,"£15-30K",3,"low",1,1,0,4,1,1,0
"PQ00071061","M",18,1,1,1,"<£15K",1,"low",0,1,0,2,0,1,1
"ZQ00050149","M",47,0,1,1,"£15-30K",1,"low",1,0,0,6,0,0,0
"AQ00068283","F",27,0,0,0,"£30-45K",4,"med",0,1,1,9,1,0,1
"PQ00089851","M",42,0,1,0,"£15-30K",3,"med",0,1,0,10,0,0,1
"AQ00091585","F",73,1,0,0,"<£15K",2,"low",0,0,0,3,1,1,0
"XQ0008146","F",21,0,0,0,"£30-45K",3,"high",0,0,0,9,1,0,0
"ZQ00065033","F",40,1,0,0,"£30-45K",1,"med",2,1,1,12,0,0,0
"PQ00017671","F",39,1,0,1,"£45-75K",1,"high",1,1,1,20,1,1,1
"BQ00046168","F",39,0,0,0,"£45-75K",4,"high",1,1,0,9,0,1,1
"PQ00094858","M",45,0,1,0,"£30-45K",1,"high",0,1,0,1,0,1,0
"PQ00028931","M",39,0,0,0,"£30-45K",4,"med",1,0,0,1,0,1,0
"AQ00019013","M",43,0,0,0,"<£15K",1,"low",1,0,0,7,0,1,0
"AQ00087863","M",61,0,0,0,"£30-45K",1,"low",0,0,1,13,0,1,1
"AQ0001637","M",68,1,1,0,"£30-45K",3,"low",1,1,0,4,1,0,0
"ZQ00048851","F",61,1,0,1,"£15-30K",2,"low",1,0,0,3,0,1,1
"ZQ00073478","M",48,1,0,0,"£45-75K",4,"low",4,0,0,6,0,1,0
"BQ00067143","F",42,0,0,0,"£30-45K",1,"low",0,0,0,8,0,1,1
"XQ00024370","F",64,0,0,1,"£15-30K",4,"low",2,0,0,9,1,1,0
"AQ00039201","M",36,0,0,1,"£30-45K",3,"med",0,0,0,3,0,0,1
"AQ00020929","M",63,1,0,0,"<£15K",2,"med",1,0,1,5,0,1,0
"BQ00017047","F",50,0,0,1,"£15-30K",2,"low",2,1,0,8,0,0,1
"BQ0002179","F",42,0,0,1,"£15-30K",3,"med",4,0,1,13,0,1,0
"BQ00035593","M",41,1,0,0,"£15-30K",2,"low",1,0,0,5,0,1,0
"BQ00010324","M",42,1,0,1,"£45-75K",1,"high",2,0,1,22,0,1,1
"ZQ00033663","F",68,0,0,0,"<£15K",4,"low",1,1,0,5,0,1,0
"AQ00059053","M",63,0,0,1,"£75K+",5,"med",1,0,0,7,0,1,1
"BQ00074147","M",66,0,0,1,"<£15K",4,"low",0,1,1,18,0,0,0
"BQ00027952","M",70,1,0,0,"£15-30K",3,"low",1,0,0,8,0,1,1
"XQ00023886","F",74,1,0,0,"<£15K",3,"low",1,0,0,7,0,1,1
"ZQ00054591","M",48,1,0,1,"£45-75K",1,"low",1,0,1,15,0,0,1
"ZQ00013947","M",73,1,1,0,"£30-45K",3,"low",2,1,0,20,0,0,1
"PQ00099309","M",45,1,0,1,"£75K+",1,"med",2,1,0,8,0,0,1
"ZQ00087058","M",20,0,0,1,"£15-30K",1,"med",0,0,0,1,1,0,1
"ZQ00038243","M",47,1,0,0,"£30-45K",1,"low",1,0,1,22,0,0,0
"ZQ00097156","F",71,1,0,0,"<£15K",2,"low",0,1,0,7,0,1,0
"XQ0007819","F",45,0,0,1,"£45-75K",3,"low",0,0,0,3,0,0,1
"ZQ00029918","M",41,1,1,0,"£45-75K",3,"low",4,0,0,7,0,1,0
"PQ00034231","M",21,0,1,0,"<£15K",1,"med",0,0,1,14,0,0,1
"ZQ00054568","M",26,0,0,1,"£15-30K",1,"med",1,0,1,8,0,0,0
"XQ00097578","M",61,1,0,0,"£30-45K",1,"low",1,1,0,2,0,0,0
"ZQ00016794","F",21,0,0,1,"<£15K",3,"high",1,1,0,14,0,1,0
"ZQ00069823","M",37,0,0,1,"£75K+",1,"low",4,0,0,8,1,0,1
"PQ00013058","M",65,0,0,0,"£15-30K",5,"low",0,0,0,8,0,1,0
"PQ00093203","M",73,1,1,1,"<£15K",3,"low",1,1,0,5,0,0,1
"BQ00074484","F",41,0,1,0,"<£15K",1,"med",2,0,0,4,0,0,0
"BQ00080938","M",37,0,0,0,"£30-45K",2,"low",2,0,0,7,0,1,1
"PQ00045721","F",18,1,0,0,"£15-30K",1,"high",3,0,0,6,0,0,0
"BQ00022829","M",47,0,0,0,"£45-75K",1,"low",2,1,1,5,0,0,1
"AQ00050931","F",40,0,0,0,"£15-30K",3,"low",2,0,0,7,0,1,0
"ZQ00097919","F",60,0,0,1,"£30-45K",3,"low",3,0,0,6,1,1,0
"ZQ000302","F",35,1,1,0,"£15-30K",5,"low",0,0,0,3,0,1,0
"AQ00025014","F",74,0,0,1,"£15-30K",5,"low",1,0,1,7,0,0,0
"ZQ00036686","M",71,0,0,0,"<£15K",2,"low",3,0,0,11,0,1,0
"AQ00067720","F",36,1,1,1,"£45-75K",1,"low",1,1,0,6,0,0,0
"BQ00028420","M",36,0,0,0,"£15-30K",1,"low",1,0,0,8,0,0,0
"BQ00075436","M",68,0,0,1,"<£15K",5,"low",4,1,1,18,0,1,0
"PQ0007831","M",59,0,1,0,"£15-30K",4,"low",1,0,0,2,0,1,0
"ZQ00019344","F",19,0,0,0,"<£15K",1,"high",0,0,0,9,0,1,0
"ZQ00053269","M",37,1,1,0,"£30-45K",1,"low",1,0,1,10,0,0,0
"PQ00067605","M",38,0,0,1,"£30-45K",4,"med",0,0,0,11,0,0,1
"ZQ00088954","M",44,1,0,0,"£30-45K",3,"low",2,0,0,4,1,0,1
"ZQ00015756","F",43,0,0,1,"£45-75K",2,"med",1,1,0,3,0,0,1
"BQ00086853","M",18,1,0,0,"<£15K",1,"high",0,0,0,3,0,1,0
"AQ00099834","M",35,1,1,0,"£15-30K",1,"med",1,1,0,1,0,1,1
"XQ00079216","F",69,0,1,1,"<£15K",3,"low",3,1,0,11,0,1,0
"PQ00048127","M",36,0,0,1,"£45-75K",1,"low",0,1,0,7,0,1,1
"XQ00022932","F",46,1,0,1,"£30-45K",1,"low",0,1,0,7,0,1,0
"BQ00086820","M",61,0,0,0,"£30-45K",1,"low",2,0,1,4,0,0,0
"BQ00035738","M",36,1,1,0,"£30-45K",2,"low",2,1,0,12,0,0,0
"BQ00076468","F",40,0,0,0,"£30-45K",1,"med",1,1,0,3,0,0,1
"PQ00046494","F",18,0,0,0,"£15-30K",1,"high",0,0,0,11,0,1,0
"XQ00085143","M",64,1,0,0,"£30-45K",1,"low",1,0,0,3,0,0,1
"XQ00010349","F",75,0,1,0,"<£15K",2,"med",1,0,0,12,0,1,0
"XQ00042393","M",19,0,0,0,"<£15K",1,"high",0,1,0,7,1,1,0
"ZQ00091085","F",65,1,1,1,"<£15K",4,"low",3,1,0,13,0,0,0
"AQ00043469","F",19,0,0,0,"£75K+",1,"high",1,0,0,1,0,1,1
"PQ00031943","M",18,1,0,0,"<£15K",1,"high",0,0,0,11,0,1,0
"BQ00097780","M",61,1,0,0,"£15-30K",3,"low",2,1,1,8,0,0,0
"PQ00017461","F",49,1,1,1,"£15-30K",2,"high",1,1,1,4,0,0,0
"BQ00079411","M",43,1,0,0,"£30-45K",1,"high",1,0,1,11,1,0,0
"BQ00024157","F",39,0,0,1,"£30-45K",1,"low",1,0,0,4,1,1,0
"ZQ00072004","M",19,0,0,0,"<£15K",1,"low",0,0,0,5,0,1,1
"ZQ00056433","F",30,0,0,0,"£30-45K",2,"high",2,0,0,8,0,1,0
"XQ00010362","M",18,0,1,1,"<£15K",1,"high",0,0,0,8,0,1,0
"ZQ00080061","M",31,0,0,0,"£30-45K",3,"high",0,1,0,4,0,1,0
"ZQ00043011","F",41,1,0,1,"£30-45K",2,"high",1,0,0,7,1,0,1
"BQ00071986","F",67,0,1,0,"<£15K",2,"med",2,0,0,11,0,1,0
"BQ00032723","F",65,0,0,0,"£45-75K",5,"low",1,1,0,5,0,1,0
"AQ00024601","M",18,0,0,1,"<£15K",1,"low",0,0,1,23,0,1,0
"XQ00064020","M",46,1,0,0,"<£15K",1,"low",1,1,0,7,0,1,0
"PQ00097781","F",48,0,1,1,"£15-30K",3,"high",1,1,0,11,1,1,1
"AQ00020981","M",46,1,1,1,"£45-75K",1,"low",1,0,0,5,0,1,1
"AQ00062798","F",50,1,1,0,"£15-30K",2,"high",0,0,1,12,0,1,0
"AQ00033097","M",44,0,0,0,"£45-75K",1,"low",3,0,0,6,0,1,0
"AQ00019184","M",38,0,0,0,"£15-30K",2,"med",2,0,0,12,0,1,1
"XQ00087358","M",19,0,0,0,"£15-30K",1,"med",0,0,0,9,0,1,0
"XQ00016361","F",44,0,1,0,"£30-45K",1,"high",0,0,0,2,0,1,0
"XQ00069360","M",63,1,0,1,"£15-30K",3,"low",2,0,0,14,0,1,0
"PQ00023343","F",45,1,0,0,"£75K+",4,"med",2,1,1,6,1,0,0
"BQ00014144","M",35,1,0,1,"£15-30K",3,"med",1,0,0,10,0,1,0
"BQ00087373","M",27,0,1,1,"£30-45K",1,"high",2,1,1,9,1,1,1
"PQ00086689","F",62,0,0,0,"<£15K",3,"med",2,0,0,2,0,1,0
"AQ00016658","M",43,0,1,1,"£30-45K",1,"low",0,0,0,9,1,1,0
"AQ00032374","M",19,0,1,1,"£15-30K",1,"high",2,0,0,7,0,1,0
"BQ00037190","M",70,0,1,1,"£30-45K",4,"low",1,1,0,6,0,1,0
"BQ00094372","M",42,0,1,0,"£15-30K",2,"low",1,0,0,9,0,1,0
"BQ00080370","M",40,0,1,0,"£15-30K",1,"med",2,1,0,2,0,1,0
"ZQ00056062","F",75,0,1,0,"£30-45K",3,"high",1,0,0,13,1,0,1
"AQ00070631","M",39,1,0,0,"£30-45K",3,"high",1,0,0,6,0,1,0
"AQ00053104","M",73,0,0,1,"£30-45K",4,"low",1,1,0,5,0,0,0
"XQ00033947","F",45,1,0,1,"£30-45K",3,"med",1,0,0,13,0,0,0
"AQ00010667","M",51,1,0,1,"£45-75K",1,"low",2,0,0,6,0,1,0
"ZQ00023568","M",43,0,0,1,"£15-30K",1,"low",2,1,1,11,0,0,0
"PQ00026529","M",44,0,0,0,"£30-45K",1,"low",0,0,0,13,0,1,0
"BQ00097128","F",36,0,0,0,"£30-45K",1,"high",2,0,0,5,0,1,1
"BQ00065862","M",19,0,0,0,"<£15K",1,"med",0,0,0,10,0,1,1
"BQ00052411","M",45,0,0,1,"£30-45K",3,"low",0,1,1,13,0,0,1
"XQ00086371","F",60,0,0,1,"£30-45K",3,"low",1,0,0,5,0,1,0
"ZQ00048728","M",47,0,1,1,"£45-75K",2,"low",2,1,0,7,0,0,1
"ZQ00029871","M",23,0,0,1,"£15-30K",1,"med",0,0,0,8,0,1,0
"XQ00072711","M",72,1,0,0,"<£15K",2,"low",2,0,0,8,0,0,0
"PQ00040291","M",50,0,0,1,"£15-30K",1,"med",1,1,0,8,0,1,0
"PQ00072142","F",71,1,0,0,"£30-45K",1,"low",0,1,0,1,0,1,1
"BQ00014888","M",40,1,0,0,"<£15K",3,"low",2,1,0,6,0,0,0
"AQ00018636","F",55,0,1,1,"£45-75K",3,"low",1,1,0,4,0,0,1
"XQ00094020","F",44,0,0,0,"£75K+",4,"low",3,0,1,9,1,0,1
"ZQ0007444","F",50,0,1,0,"£45-75K",1,"low",0,0,0,9,0,0,0
"AQ00057455","F",41,1,1,1,"£45-75K",4,"low",1,0,0,3,0,0,0
"PQ00096633","M",18,1,0,0,"<£15K",5,"high",0,0,0,5,0,0,0
"AQ00022703","M",65,1,0,1,"<£15K",4,"med",1,1,0,14,0,0,0
"BQ00017830","F",41,0,0,0,"£30-45K",3,"low",4,0,0,7,1,1,1
"BQ0001572","M",39,1,0,0,"£30-45K",2,"med",1,0,0,4,1,1,1
"ZQ00014744","F",62,1,0,1,"£15-30K",1,"high",2,1,0,7,0,1,0
"XQ00076036","M",50,0,0,0,"£30-45K",3,"med",0,0,0,4,0,0,1
"XQ00095174","M",40,0,0,1,"£45-75K",4,"low",1,0,0,2,0,0,1
"ZQ00034156","U",19,1,0,0,"<£15K",1,"med",0,0,0,9,0,0,0
"AQ00068125","F",70,0,0,0,"£30-45K",5,"low",1,0,0,8,0,1,1
"ZQ00075896","F",44,0,0,0,"£30-45K",1,"high",1,0,0,7,1,0,0
"AQ00061949","M",43,0,1,0,"£45-75K",1,"low",2,0,0,8,0,1,0
"ZQ00029728","M",59,0,1,1,"£30-45K",3,"low",1,0,0,6,0,1,0
"BQ0003222","M",67,1,0,1,"<£15K",2,"low",0,1,0,5,0,1,0
"XQ00092293","M",64,1,1,1,"<£15K",1,"low",0,0,0,1,0,1,0
"BQ00047568","F",26,0,1,0,"£30-45K",2,"low",0,1,1,15,0,0,0
"PQ00038993","F",23,1,1,1,"£15-30K",1,"med",0,0,0,14,0,1,1
"XQ00014645","F",42,1,0,1,"£30-45K",2,"med",2,1,0,7,0,1,0
"AQ00062527","M",50,0,0,1,"£45-75K",3,"low",2,0,0,2,0,1,1
"PQ0003244","M",40,1,1,0,"£30-45K",3,"low",1,0,0,6,0,0,0
"BQ00033962","F",62,0,1,1,"£15-30K",1,"med",1,0,0,4,1,0,1
"BQ00041427","M",45,1,0,0,"£45-75K",1,"low",0,0,0,8,1,1,0
"PQ00082536","F",49,0,0,1,"£30-45K",2,"low",2,0,0,9,0,1,0
"BQ00028550","F",37,1,0,0,"£15-30K",1,"low",1,0,0,10,0,1,0
"BQ00033725","F",60,1,0,1,"£30-45K",4,"low",2,1,0,5,0,1,1
"XQ00083719","F",49,0,0,0,"£15-30K",2,"med",1,1,0,3,0,1,0
"XQ00024322","F",27,1,0,1,"£15-30K",1,"low",0,1,0,11,0,0,0
"PQ00077021","M",36,1,0,1,"£15-30K",3,"low",0,1,0,7,0,1,0
"AQ00029206","M",48,1,0,0,"£75K+",2,"low",0,0,0,7,1,1,1
"ZQ00011457","F",48,1,0,0,"£30-45K",1,"low",0,0,0,6,0,1,1
"XQ00045570","F",46,0,0,1,"£30-45K",2,"low",2,1,0,9,1,1,0
"AQ00018453","F",69,0,0,0,"£15-30K",4,"low",0,0,0,8,0,1,0
"PQ00051326","F",37,1,0,0,"£45-75K",1,"low",2,0,0,2,1,0,0
"PQ00014631","F",50,0,0,0,"<£15K",1,"low",1,0,0,8,0,1,0
"XQ00070250","F",36,0,0,0,"£15-30K",2,"med",1,0,0,9,0,1,0
"AQ00091609","F",35,1,0,1,"£15-30K",2,"low",1,0,0,7,0,1,0
"ZQ00088160","M",21,0,1,1,"<£15K",3,"med",0,0,0,6,0,0,0
"ZQ0004155","M",19,0,0,0,"£30-45K",1,"high",1,0,0,11,0,1,1
"PQ00018826","F",74,0,0,0,"£15-30K",2,"low",2,0,0,11,0,1,0
"BQ00028882","F",62,0,0,0,"£45-75K",1,"low",2,0,0,10,0,1,1
"AQ00079654","M",63,1,0,0,"£15-30K",1,"high",2,1,0,11,0,1,0
"BQ00058199","M",46,0,0,0,"£45-75K",2,"med",1,1,0,4,0,0,0
"ZQ00022903","F",69,1,0,0,"£30-45K",3,"low",1,0,0,2,1,1,0
"ZQ00028657","M",55,0,0,0,"£30-45K",1,"low",1,0,0,2,0,0,0
"XQ00089759","F",39,1,1,0,"£15-30K",2,"med",2,1,0,10,0,1,0
"BQ00068767","M",39,0,1,1,"<£15K",2,"med",1,0,0,13,0,0,1
"BQ00084870","F",64,0,0,0,"£30-45K",2,"low",4,1,1,6,0,1,1
"BQ00031295","M",74,0,0,1,"£15-30K",5,"low",2,0,0,5,0,0,0
"PQ00042497","M",66,0,1,0,"£30-45K",3,"med",0,0,0,11,0,1,0
"AQ00024949","M",40,1,0,0,"£15-30K",3,"high",1,0,0,8,0,0,0
"BQ00011483","F",46,1,0,1,"£15-30K",3,"low",2,0,0,6,0,0,0
"XQ00098808","M",63,0,0,0,"£45-75K",2,"low",0,1,0,11,0,1,1
"BQ00043441","M",40,0,0,0,"£30-45K",1,"high",2,1,0,7,0,1,1
"ZQ0001338","M",36,0,0,0,"£45-75K",2,"low",0,0,0,9,0,1,1
"ZQ0007188","F",64,0,0,1,"£15-30K",4,"med",0,1,0,2,1,1,0
"AQ00018341","M",43,1,0,0,"£15-30K",1,"low",3,1,0,5,0,0,1
"AQ00074330","M",75,0,1,0,"<£15K",4,"high",2,1,0,5,0,1,1
"BQ00096555","F",43,0,0,1,"£30-45K",2,"low",1,1,0,1,0,1,1
"ZQ00029086","M",40,0,0,0,"£30-45K",3,"high",2,1,0,6,0,0,1
"BQ00020905","M",73,1,1,1,"£15-30K",4,"med",0,1,0,1,0,0,0
"ZQ00086045","M",47,0,1,0,"£15-30K",3,"low",0,0,0,19,0,1,0
"PQ0006893","M",46,0,0,1,"£15-30K",1,"low",0,0,1,18,0,0,0
"BQ00016496","M",75,0,1,1,"£15-30K",4,"med",4,0,0,7,0,1,0
"PQ00065469","M",62,0,1,1,"£15-30K",5,"low",0,1,0,8,0,1,0
"AQ00024568","F",75,1,0,1,"£30-45K",5,"high",1,1,0,6,1,0,0
"XQ0009253","F",62,1,0,1,"£15-30K",3,"low",1,0,0,7,0,1,0
"BQ00078428","M",74,1,1,1,"<£15K",3,"med",2,1,0,2,0,1,0
"BQ00060677","F",58,1,0,1,"£15-30K",1,"low",2,1,0,2,0,0,1
"BQ00053438","F",36,0,0,1,"£45-75K",3,"low",2,1,0,5,0,1,0
"PQ00036456","F",69,1,0,0,"£30-45K",2,"low",1,1,0,11,0,1,1
"BQ00026957","M",45,0,0,0,"£15-30K",1,"high",2,1,0,2,0,0,1
"ZQ00073080","F",66,1,0,0,"£15-30K",5,"med",1,1,0,6,0,0,1
"BQ00095150","F",35,1,0,1,"£45-75K",1,"high",1,0,1,12,0,0,1
"XQ00066353","F",48,1,1,0,"£30-45K",3,"med",2,1,0,9,1,1,0
"XQ00021635","M",23,1,0,0,"£30-45K",1,"high",0,0,0,3,0,0,0
"AQ0002705","F",45,1,1,1,"£15-30K",3,"low",1,0,0,12,0,1,0
"BQ0008522","F",64,0,0,0,"£15-30K",2,"low",0,1,0,9,0,1,1
"AQ00065640","M",72,1,0,1,"<£15K",1,"high",1,1,0,9,0,1,1
"ZQ00016556","F",44,0,0,0,"£45-75K",1,"low",3,1,0,3,0,0,1
"PQ00021013","M",67,1,1,1,"£15-30K",2,"low",1,1,0,4,0,1,1
"PQ00078457","M",36,0,0,0,"£30-45K",1,"low",2,0,0,12,0,1,0
"AQ00048767","F",41,0,0,1,"£30-45K",1,"low",2,0,0,14,0,1,0
"AQ00020584","F",35,0,0,0,"£30-45K",2,"low",1,1,0,6,0,1,1
"XQ00038651","F",67,0,0,1,"£30-45K",4,"low",3,1,0,10,0,0,0
"XQ00053172","F",69,1,0,0,"£75K+",2,"med",1,0,0,7,0,0,1
"ZQ00089219","F",25,0,0,1,"£15-30K",3,"low",2,1,0,4,0,0,0
"AQ00084424","M",75,1,0,0,"<£15K",1,"med",0,0,0,14,0,1,1
"ZQ00011","M",61,0,0,1,"£45-75K",5,"low",0,0,0,3,0,1,0
"ZQ0008840","F",67,0,0,1,"£15-30K",2,"low",3,1,0,4,0,1,0
"BQ00092377","F",24,0,0,1,"£15-30K",1,"low",0,0,0,3,0,1,0
"PQ00030619","M",66,0,1,0,"£15-30K",3,"med",2,0,0,5,0,1,0
"PQ00077572","M",39,1,0,0,"£45-75K",5,"med",1,1,0,9,0,1,1
"ZQ00047159","M",38,0,0,0,"£45-75K",3,"low",0,0,1,10,0,0,0
"XQ00079391","F",43,1,0,1,"£15-30K",1,"high",2,0,0,5,0,1,1
"ZQ00099305","F",37,0,0,1,"£30-45K",1,"low",0,1,0,6,0,0,1
"AQ00057964","F",74,0,0,0,"£30-45K",3,"med",1,1,0,11,1,1,0
"AQ00019829","F",40,1,0,0,"£15-30K",1,"med",0,0,1,5,0,0,0
"XQ000443","F",74,1,0,1,"£45-75K",1,"low",0,1,0,6,0,1,1
"AQ00089631","F",63,1,0,0,"£30-45K",1,"low",0,1,0,4,0,1,0
"XQ00071075","M",24,0,0,0,"£15-30K",1,"high",0,0,0,7,0,1,0
"ZQ00078419","F",66,0,0,0,"£15-30K",4,"low",1,0,0,8,0,1,0
"PQ00018213","F",35,1,0,1,"£15-30K",1,"low",0,0,0,8,0,1,0
"ZQ00013242","M",38,0,0,0,"£30-45K",3,"med",1,0,0,3,1,0,0
"BQ00060754","M",61,0,1,0,"£15-30K",3,"low",3,1,0,12,0,0,0
"XQ00029544","M",19,0,1,1,"<£15K",1,"med",0,0,1,14,0,1,0
"ZQ00094165","F",20,1,1,1,"£30-45K",1,"med",1,0,1,10,0,1,0
"ZQ00090143","M",68,1,0,0,"<£15K",4,"med",2,0,0,13,0,0,1
"XQ00010711","M",38,1,1,1,"£30-45K",3,"low",0,0,0,17,1,0,1
"PQ00031766","F",37,0,0,0,"£30-45K",5,"med",0,1,0,7,0,1,0
"BQ00064425","F",49,0,0,1,"£30-45K",1,"med",1,1,0,9,0,0,0
"XQ00070758","F",70,0,1,0,"£30-45K",2,"med",2,1,1,20,0,0,0
"AQ00043146","F",48,1,1,0,"£30-45K",2,"low",2,1,0,12,1,1,1
"BQ00040906","F",19,1,0,1,"£15-30K",1,"high",4,0,0,4,0,1,0
"PQ00055106","M",71,1,0,1,"<£15K",3,"low",2,1,0,12,0,1,0
"XQ00071982","F",70,0,0,1,"<£15K",2,"med",1,0,0,5,0,1,0
"BQ00035945","M",52,1,1,0,"£15-30K",2,"low",1,0,0,9,0,1,0
"PQ00094611","F",20,0,0,0,"£15-30K",3,"high",0,1,0,2,0,1,0
"XQ00016301","F",49,1,1,1,"£45-75K",1,"high",1,1,0,6,0,1,0
"AQ00012266","M",49,1,0,0,"£15-30K",2,"low",0,0,0,6,0,1,0
"ZQ00012935","F",62,0,1,1,"£45-75K",1,"low",2,1,0,16,0,0,1
"XQ0003100","U",38,0,0,0,"£15-30K",1,"low",2,0,0,7,0,1,0
"AQ00034750","M",62,0,0,1,"£45-75K",4,"low",1,0,0,9,0,0,1
"AQ0009537","F",66,0,0,0,"£15-30K",5,"low",1,1,0,9,0,0,1
"XQ00075190","M",72,1,1,1,"<£15K",2,"med",0,0,0,9,0,1,0
"ZQ00046688","F",27,0,0,0,"<£15K",1,"med",2,0,1,16,0,0,1
